,time,tempV,tempM,tempBi,tempBa,tempS,humV,humM,humBi,humBa,humS,cldV,cldM,cldBi,cldBa,cldS,wndV,wndM,wndBi,wndBa,wndS
193,2015-01-09 07:00:00+01:00,276.6,269.16200000000003,274.4715,281.06,277.612,77,66,89,57,89,0,0,18,0,0,1,1,1,1,3
194,2015-01-09 08:00:00+01:00,276.25,269.16200000000003,273.64734375,280.95,277.612,78,66,91,58,89,0,0,37,0,0,1,1,1,1,3
195,2015-01-09 09:00:00+01:00,276.545,270.453,274.79365625,283.105,278.228,77,68,86,55,91,0,0,18,0,0,1,1,1,1,3
196,2015-01-09 10:00:00+01:00,284.85,271.744,278.41200000000003,285.26,278.844,53,71,78,53,93,0,0,46,0,0,2,1,1,1,4
197,2015-01-09 11:00:00+01:00,282.295,277.7535,278.73434375,285.755,281.7535,60,66,74,53,90,0,0,12,0,0,2,1,1,1,4
198,2015-01-09 12:00:00+01:00,287.75,283.763,281.52865625,286.25,284.663,45,62,66,54,88,0,0,24,0,0,3,1,1,2,4
199,2015-01-09 13:00:00+01:00,289.35,283.763,281.0635,286.76,284.663,41,62,72,50,88,0,0,0,0,0,4,1,1,2,4
200,2015-01-09 14:00:00+01:00,290.95,283.763,284.94434375,287.27,284.663,37,62,60,46,88,0,0,24,0,0,6,1,1,1,4
201,2015-01-09 15:00:00+01:00,289.956,285.1625,285.5656875,286.991,286.9625,43,54,62,54,77,0,0,12,4,0,4,1,1,2,4
202,2015-01-09 16:00:00+01:00,286.82040625,280.9381875,282.5370000000001,286.382375,285.25821875,55,70,74,55,84,0,0,18,0,0,4,1,1,2,4
203,2015-01-09 17:00:00+01:00,286.1833125,283.275,284.375,286.1583125,288.225,61,59,72,65,71,0,0,0,5,0,1,1,1,2,4
204,2015-01-09 18:00:00+01:00,283.40465625,279.988,282.563,285.6046875,287.188,72,71,81,67,75,0,0,0,2,0,1,1,1,2,4
205,2015-01-09 19:00:00+01:00,285.278,276.701,281.6815,284.77,286.151,56,83,77,62,79,0,0,0,0,0,1,0,1,1,4
206,2015-01-09 20:00:00+01:00,284.05,274.85934375,279.5593125,284.60934375,284.9343125,59,87,90,69,82,0,0,0,0,0,1,0,1,2,4
207,2015-01-09 21:00:00+01:00,280.163,273.01765625,278.3676875,284.16765625,283.7176875,70,91,90,70,86,0,0,0,0,0,1,0,1,2,4
208,2015-01-09 22:00:00+01:00,280.26040625,273.001,278.251,283.801,283.076,70,89,89,72,85,0,0,0,0,0,1,1,1,2,4
209,2015-01-09 23:00:00+01:00,275.7093125,270.551,276.701,283.3343125,281.66765625,83,96,90,72,90,0,0,0,0,0,1,0,1,2,4
210,2015-01-10 00:00:00+01:00,275.14265625,269.926,276.226,282.94265625,280.8343125,85,96,89,74,91,0,0,0,0,0,1,0,1,2,4
211,2015-01-10 01:00:00+01:00,280.5315,269.76975,276.3975,282.4615,280.34475,63,72,87,68,89,0,0,0,0,0,1,0,1,3,4
212,2015-01-10 02:00:00+01:00,281.95,269.301,275.707,282.04,279.626,57,65,87,68,90,0,0,0,0,0,1,1,1,3,3
213,2015-01-10 03:00:00+01:00,278.147,268.92900000000003,275.663,282.567,278.7635,72,65,86,68,90,0,0,0,0,0,1,1,1,2,3
214,2015-01-10 04:00:00+01:00,284.15,268.557,276.22,282.27,277.901,45,65,86,67,90,0,0,0,0,0,8,1,1,2,3
215,2015-01-10 05:00:00+01:00,279.797,268.5185,275.9756875,282.317,277.8145,64,65,84,64,89,0,0,0,0,0,3,1,2,1,3
216,2015-01-10 06:00:00+01:00,285.25,268.48,276.33234375,281.54,277.728,41,65,84,61,89,0,0,0,0,0,6,1,2,1,3
217,2015-01-10 07:00:00+01:00,285.75,268.028,277.068,281.45,277.728,37,64,81,66,89,0,0,0,0,0,4,1,1,3,3
218,2015-01-10 08:00:00+01:00,286.25,269.22434375,277.29834375,282.79734375,278.1493125,34,74,82,64,89,0,0,0,0,0,3,1,2,3,2
219,2015-01-10 09:00:00+01:00,282.5835,270.42065625,277.90765625,284.14465625,278.5706875,49,84,80,62,90,0,0,0,0,0,2,0,2,3,2
220,2015-01-10 10:00:00+01:00,285.75,271.256,281.006,287.36,278.802,43,71,72,39,91,0,0,0,0,12,1,1,1,2,2
221,2015-01-10 11:00:00+01:00,284.8835,277.325,280.7856875,287.271,282.0625,47,85,72,59,88,0,0,0,0,6,5,1,1,2,2
222,2015-01-10 12:00:00+01:00,290.85,283.033,283.0543125,289.05,285.133,30,75,66,58,85,0,0,0,0,12,8,1,1,1,2
223,2015-01-10 13:00:00+01:00,292.4,282.933,282.877,290.36,285.983,28,74,69,53,84,0,0,0,0,0,12,1,1,2,2
224,2015-01-10 14:00:00+01:00,293.95,283.72265625,285.961,288.64434375,287.4343125,26,71,60,61,75,0,0,0,0,0,17,1,1,2,2
225,2015-01-10 15:00:00+01:00,292.681,284.51234375,286.599,288.51565625,288.8856875,38,69,60,64,67,0,0,0,0,0,9,1,1,2,2
226,2015-01-10 16:00:00+01:00,294.85,285.302,282.9890000000001,289.35,289.052,25,67,76,57,72,0,0,0,0,0,3,2,1,2,3
227,2015-01-10 17:00:00+01:00,291.231,280.608,285.043,287.6785,287.138,43,77,71,70,70,0,0,0,0,0,3,1,0,2,2
228,2015-01-10 18:00:00+01:00,291.05,275.914,282.849,286.97,283.939,36,87,81,75,83,0,0,0,0,0,6,1,0,2,1
229,2015-01-10 19:00:00+01:00,290.9,276.38,282.297,285.87,283.939,35,87,76,77,83,0,0,0,0,0,7,1,1,2,1
230,2015-01-10 20:00:00+01:00,290.75,274.45565625,279.55565625,285.70334375,283.2390000000001,34,87,92,75,85,0,0,0,0,0,8,1,1,2,1
231,2015-01-10 21:00:00+01:00,290.15,272.53134375,278.45634375,285.53665625,281.448,32,79,92,74,90,0,0,0,0,0,5,1,1,2,1
232,2015-01-10 22:00:00+01:00,289.55,270.607,277.988,285.37,279.657,31,71,92,73,86,0,0,0,0,0,3,1,1,2,1
233,2015-01-10 23:00:00+01:00,289.0,269.7515,276.67834375,284.86,278.5015,31,68,93,72,87,0,0,0,0,0,8,1,1,1,1
234,2015-01-11 00:00:00+01:00,288.45,268.896,275.99965625,284.35,277.346,32,66,93,72,81,0,0,0,0,0,12,1,1,1,1
235,2015-01-11 01:00:00+01:00,288.05,268.896,275.9995,285.905,277.346,31,66,91,76,81,0,0,24,0,0,17,1,1,1,1
236,2015-01-11 02:00:00+01:00,287.65,268.896,275.09465625,287.46,277.346,30,66,91,81,81,0,0,16,0,0,22,1,1,2,1
237,2015-01-11 03:00:00+01:00,280.946,268.5925,274.86834375,286.1885,276.73,59,64,90,80,80,0,0,32,0,4,11,1,1,2,1
238,2015-01-11 04:00:00+01:00,288.15,268.289,277.23,287.95,276.11400000000003,24,62,94,85,79,0,0,46,0,8,4,1,1,1,1
239,2015-01-11 05:00:00+01:00,279.996,268.117,276.141,286.3835,276.192,58,64,91,82,79,0,4,62,0,36,5,0,1,2,1
240,2015-01-11 06:00:00+01:00,285.75,267.945,277.64,287.85,276.27,28,67,93,84,80,0,8,77,0,64,11,0,1,1,1
241,2015-01-11 07:00:00+01:00,284.95,267.945,277.6215,287.85,276.27,31,67,93,84,80,0,8,70,0,64,9,0,1,3,1
242,2015-01-11 08:00:00+01:00,284.15,269.6715,279.62634375,285.857,278.281,34,72,96,85,90,0,38,92,0,34,8,1,1,2,2
243,2015-01-11 09:00:00+01:00,285.55,271.398,280.1136875,287.35,280.223,38,78,97,82,86,0,68,92,0,20,2,1,1,1,2
244,2015-01-11 10:00:00+01:00,286.65,271.398,280.44,287.65,280.223,39,78,94,80,86,0,68,92,0,20,2,1,1,3,2
245,2015-01-11 11:00:00+01:00,288.25,277.879,280.981,288.15,288.8040000000001,37,83,96,69,77,0,36,92,12,0,4,1,1,1,2
246,2015-01-11 12:00:00+01:00,289.35,277.879,281.361,287.97,288.8040000000001,36,83,95,73,77,20,36,92,12,0,8,1,1,2,2
247,2015-01-11 13:00:00+01:00,291.05,277.879,281.0675,288.46,288.8040000000001,33,83,92,71,77,0,36,68,0,0,8,1,1,1,2
248,2015-01-11 14:00:00+01:00,293.05,284.066,281.672,290.85,291.16,33,70,91,57,65,0,8,76,8,0,3,1,1,1,3
249,2015-01-11 15:00:00+01:00,293.95,283.935,281.603,291.25,291.209,32,72,88,50,60,0,0,60,8,8,3,1,1,1,4
250,2015-01-11 16:00:00+01:00,293.25,286.409,279.3365,289.27,291.209,35,62,95,65,60,0,0,46,8,8,3,2,1,1,4
251,2015-01-11 17:00:00+01:00,290.35,283.935,280.0,288.96,291.209,45,72,90,65,60,12,0,29,8,8,8,1,1,1,4
252,2015-01-11 18:00:00+01:00,285.741,281.6585,278.466,287.346,288.858,59,77,93,74,64,6,0,14,4,4,4,2,1,1,3
253,2015-01-11 19:00:00+01:00,286.08334375,279.8116875,277.358,286.95334375,288.07434375,59,81,92,70,66,4,0,22,2,2,3,2,1,2,3
254,2015-01-11 20:00:00+01:00,283.95,277.75,275.682,285.95,286.507,66,86,98,73,70,0,0,0,0,0,1,2,1,2,3
255,2015-01-11 21:00:00+01:00,281.55,276.282,274.432,285.55,282.407,73,79,98,47,90,0,0,0,32,32,1,4,1,1,4
256,2015-01-11 22:00:00+01:00,280.55,276.282,274.0635,285.15,282.407,76,79,98,54,90,0,0,0,32,32,1,4,1,1,4
257,2015-01-11 23:00:00+01:00,279.95,271.495,272.51965625,284.67,280.595,79,83,99,70,90,0,0,0,64,8,1,2,1,1,3
258,2015-01-12 00:00:00+01:00,279.25,271.495,271.85734375,284.25,280.595,84,83,99,72,90,0,0,0,64,8,1,2,1,1,3
259,2015-01-12 01:00:00+01:00,278.95,271.495,271.7395,284.15,280.595,86,83,99,74,90,0,0,0,64,8,1,2,0,1,3
260,2015-01-12 02:00:00+01:00,278.95,269.02,270.89565625,284.35,279.47,86,73,99,78,87,92,0,0,0,48,1,1,1,1,3
261,2015-01-12 03:00:00+01:00,279.45,269.02,270.59634375,283.65,279.47,88,73,99,83,87,92,0,0,0,48,1,1,0,2,3
262,2015-01-12 04:00:00+01:00,279.75,269.02,270.184,283.55,279.47,91,73,99,85,87,92,0,0,0,48,1,1,1,1,3
263,2015-01-12 05:00:00+01:00,279.35,269.02,269.92234375,282.85,278.331,93,73,99,84,88,88,0,0,0,76,2,1,0,3,1
264,2015-01-12 06:00:00+01:00,279.25,268.906,269.54765625,282.25,278.331,94,70,99,82,88,88,0,0,0,76,2,1,1,1,1
265,2015-01-12 07:00:00+01:00,278.25,268.906,270.356,282.54,278.331,94,70,99,58,88,88,0,4,0,76,2,1,0,1,1
266,2015-01-12 08:00:00+01:00,281.95,268.906,269.587,280.77,278.331,88,70,99,73,88,92,0,2,0,76,3,1,1,3,1
267,2015-01-12 09:00:00+01:00,283.35,273.452,270.001,284.26,281.22700000000003,84,77,99,50,84,92,36,5,0,88,3,2,1,1,1
268,2015-01-12 10:00:00+01:00,284.55,273.452,274.8875,286.66,281.22700000000003,82,77,88,48,84,92,36,0,0,88,1,2,1,4,1
269,2015-01-12 11:00:00+01:00,286.15,282.798,273.81065625,286.26,286.973,76,77,91,46,69,24,8,5,0,92,4,1,1,3,1
270,2015-01-12 12:00:00+01:00,286.95,282.798,277.20634375,286.57,286.973,70,77,84,47,69,24,8,2,0,92,1,1,1,2,1
271,2015-01-12 13:00:00+01:00,288.05,282.798,277.73400000000004,288.46,286.973,65,77,82,46,69,24,8,4,0,92,4,1,1,4,1
272,2015-01-12 14:00:00+01:00,288.65,284.668,282.08565625,288.45,287.168,62,69,73,55,74,0,36,0,0,92,4,1,1,5,2
273,2015-01-12 15:00:00+01:00,289.65,284.668,283.56934375,288.66,291.053,60,69,69,59,61,0,36,0,0,36,4,1,2,6,2
274,2015-01-12 16:00:00+01:00,287.75,285.303,281.356,288.75,291.053,72,70,74,68,61,0,0,0,0,36,1,2,2,5,2
275,2015-01-12 17:00:00+01:00,285.85,285.303,284.072,288.35,284.875,80,70,67,70,97,12,0,0,0,92,3,2,2,6,2
276,2015-01-12 18:00:00+01:00,284.55,277.71,283.091,287.95,286.535,85,88,69,70,75,12,32,0,0,48,1,1,2,4,1
277,2015-01-12 19:00:00+01:00,282.85,277.71,283.6675,287.75,286.535,88,88,67,43,75,12,32,0,0,48,1,1,3,3,1
278,2015-01-12 20:00:00+01:00,281.85,273.582,282.1673125,287.17,282.507,91,76,70,46,88,48,12,0,0,80,1,1,3,3,1
279,2015-01-12 21:00:00+01:00,282.05,273.582,282.22465625,286.55,282.507,92,76,69,50,88,48,12,0,0,80,1,1,3,4,1
280,2015-01-12 22:00:00+01:00,282.05,273.582,282.708,285.95,282.507,90,76,67,46,88,48,12,0,0,80,1,1,3,1,1
281,2015-01-12 23:00:00+01:00,282.05,272.644,282.6233125,286.1,281.8565,88,84,66,50,88,48,24,0,0,74,1,1,3,2,1
282,2015-01-13 00:00:00+01:00,281.05,271.706,282.96465625,286.25,281.206,90,73,65,55,89,36,36,0,0,68,1,1,4,2,1
283,2015-01-13 01:00:00+01:00,279.75,271.706,283.1495,286.65,281.206,87,73,64,58,89,36,36,0,0,68,1,1,3,3,1
284,2015-01-13 02:00:00+01:00,279.35,270.673,283.543,286.35,279.373,79,69,63,70,87,68,0,0,68,44,1,1,4,4,1
285,2015-01-13 03:00:00+01:00,278.65,270.673,283.78,286.35,279.373,81,69,62,71,87,68,0,0,68,44,1,1,3,3,1
286,2015-01-13 04:00:00+01:00,278.65,270.673,283.105,286.15,279.373,79,69,63,75,87,68,0,0,68,44,1,1,3,3,1
287,2015-01-13 05:00:00+01:00,278.75,269.41900000000004,283.646,286.15,277.594,77,70,61,75,83,92,0,0,68,0,1,1,3,3,2
288,2015-01-13 06:00:00+01:00,278.95,269.41900000000004,283.275,286.35,277.594,76,70,62,74,83,92,0,0,80,0,1,1,3,3,2
289,2015-01-13 07:00:00+01:00,278.95,269.41900000000004,283.4445,286.25,277.594,75,70,61,77,83,92,0,12,80,0,1,1,3,3,2
290,2015-01-13 08:00:00+01:00,277.15,272.125,282.89334375,286.65,279.425,82,74,62,77,85,32,0,8,92,0,2,1,3,2,1
291,2015-01-13 09:00:00+01:00,279.35,272.125,282.88265625,286.85,279.425,76,74,62,72,85,32,0,16,92,0,2,1,3,3,1
292,2015-01-13 10:00:00+01:00,283.95,272.125,284.374,286.95,279.425,62,74,58,72,85,32,0,6,92,0,6,1,3,2,1
293,2015-01-13 11:00:00+01:00,287.55,283.531,283.86265625,287.65,288.331,53,73,59,72,76,0,0,20,76,0,11,1,4,5,2
294,2015-01-13 12:00:00+01:00,289.45,283.531,284.85334375,288.05,288.331,48,73,56,72,76,0,0,16,76,0,6,1,4,5,2
295,2015-01-13 13:00:00+01:00,290.95,283.531,284.5345,288.75,288.331,42,73,58,73,76,0,0,44,76,0,9,1,3,4,2
296,2015-01-13 14:00:00+01:00,291.75,283.531,285.96165625,288.75,288.331,36,73,54,72,76,0,0,29,76,0,25,1,4,5,2
297,2015-01-13 15:00:00+01:00,292.35,285.597,286.07934375,288.95,289.447,36,66,54,76,67,0,12,46,0,76,9,0,3,5,3
298,2015-01-13 16:00:00+01:00,292.35,285.597,285.135,288.95,289.447,36,66,58,79,67,0,12,52,0,76,4,3,3,5,3
299,2015-01-13 17:00:00+01:00,290.35,278.976,285.60665625,288.65,286.2390000000001,41,88,58,82,80,0,32,73,0,24,1,2,3,5,2
300,2015-01-13 18:00:00+01:00,289.85,278.976,285.0163125,288.55,285.326,40,88,60,82,84,0,32,82,0,0,1,2,2,7,2
301,2015-01-13 19:00:00+01:00,289.05,278.73900000000003,284.2025,288.05,285.326,40,91,67,82,84,0,32,66,0,0,6,2,2,5,2
302,2015-01-13 20:00:00+01:00,287.35,274.333,283.6866875,287.07,279.883,45,79,69,75,85,0,36,84,12,0,3,2,1,6,1
303,2015-01-13 21:00:00+01:00,283.95,274.333,282.9473125,286.55,279.883,74,79,74,74,85,0,36,76,12,0,3,2,1,3,1
304,2015-01-13 22:00:00+01:00,285.75,274.333,282.678,285.55,279.883,56,79,76,62,85,0,36,68,12,0,3,2,1,6,1
305,2015-01-13 23:00:00+01:00,286.85,274.333,281.782,285.57,279.883,50,79,82,64,85,0,36,60,12,0,8,2,1,2,1
306,2015-01-14 00:00:00+01:00,285.45,273.93,281.356,285.25,278.105,53,81,85,50,82,0,92,52,20,32,4,1,0,5,1
307,2015-01-14 01:00:00+01:00,285.55,273.93,280.615,284.95,278.105,52,81,81,50,82,0,92,58,20,32,8,1,1,5,1
308,2015-01-14 02:00:00+01:00,284.35,273.93,280.29400000000004,283.47,278.328,56,81,86,56,78,0,92,45,48,24,11,1,0,5,2
309,2015-01-14 03:00:00+01:00,284.85,275.478,279.658,283.45,278.328,56,85,85,57,78,0,56,46,48,24,3,1,0,1,2
310,2015-01-14 04:00:00+01:00,285.35,275.478,278.9685,284.75,278.328,55,85,89,57,78,0,56,22,48,24,6,1,0,2,2
311,2015-01-14 05:00:00+01:00,285.45,273.209,278.35034375,285.05,279.009,55,80,85,68,87,24,36,32,0,64,4,1,1,2,2
312,2015-01-14 06:00:00+01:00,284.15,273.209,277.6786875,284.95,279.009,59,80,87,70,87,24,36,16,0,64,1,1,1,1,2
313,2015-01-14 07:00:00+01:00,283.85,273.209,277.8965,284.85,279.009,61,80,83,75,87,24,36,24,0,64,11,1,1,3,2
314,2015-01-14 08:00:00+01:00,284.25,276.224,276.92834375,284.85,279.009,58,87,87,81,87,0,80,0,0,64,4,1,1,1,2
315,2015-01-14 09:00:00+01:00,284.85,276.224,276.84965625,284.65,279.724,57,87,85,79,86,0,80,0,0,8,4,1,1,3,1
316,2015-01-14 10:00:00+01:00,285.45,276.224,280.2765,287.26,279.724,58,87,76,52,86,0,80,0,0,8,11,1,1,1,1
317,2015-01-14 11:00:00+01:00,286.95,280.597,279.0293125,288.56,288.753,56,92,76,47,80,0,48,0,0,0,12,1,1,2,2
318,2015-01-14 12:00:00+01:00,289.05,281.703,281.28765625,288.25,288.822,47,91,70,54,79,0,92,0,0,0,11,2,1,2,2
319,2015-01-14 13:00:00+01:00,290.75,281.703,280.5435,288.85,288.753,38,91,69,65,80,0,92,4,0,0,12,2,1,1,2
320,2015-01-14 14:00:00+01:00,291.95,281.703,283.8026875,289.56,291.1140000000001,37,91,61,56,71,0,92,2,0,0,1,2,1,1,2
321,2015-01-14 15:00:00+01:00,291.35,282.889,284.0593125,288.77,291.041,41,86,58,61,71,0,56,5,0,24,4,2,2,1,3
322,2015-01-14 16:00:00+01:00,291.65,281.541,283.153,288.05,291.1140000000001,40,86,58,64,71,0,44,12,0,0,1,1,2,2,2
323,2015-01-14 17:00:00+01:00,290.45,277.76,283.79734375,287.25,285.835,39,91,55,70,84,0,0,13,32,8,1,1,3,1,1
324,2015-01-14 18:00:00+01:00,288.25,277.285,283.27865625,286.35,287.185,45,92,54,74,79,0,32,18,0,36,2,1,3,2,2
325,2015-01-14 19:00:00+01:00,288.35,277.285,283.5955,286.05,287.185,41,92,54,75,79,0,32,4,0,36,1,1,3,1,2
326,2015-01-14 20:00:00+01:00,284.15,273.45,282.79834375,285.85,282.45,74,84,53,81,88,0,12,16,0,24,1,1,4,1,1
327,2015-01-14 21:00:00+01:00,281.65,273.45,282.83665625,285.85,282.45,75,84,53,82,88,0,12,8,0,24,0,1,4,1,1
328,2015-01-14 22:00:00+01:00,280.55,273.45,282.8355,285.95,282.45,84,84,52,82,88,0,12,16,0,24,0,1,4,2,1
329,2015-01-14 23:00:00+01:00,279.75,271.961,282.887,286.25,280.086,81,80,52,81,84,0,64,2,0,0,1,1,5,1,1
330,2015-01-15 00:00:00+01:00,279.05,271.961,282.899,285.85,280.086,78,80,51,80,84,0,64,5,0,0,1,1,5,1,1
331,2015-01-15 01:00:00+01:00,279.55,271.961,283.3985,285.55,280.086,74,80,50,76,84,0,64,28,0,0,1,1,5,2,1
332,2015-01-15 02:00:00+01:00,279.35,271.961,283.248,285.65,280.086,74,80,49,72,84,0,64,24,0,0,1,1,5,3,1
333,2015-01-15 03:00:00+01:00,280.95,274.089,283.585,285.55,278.589,68,87,48,69,82,0,76,40,0,0,1,1,5,3,1
334,2015-01-15 04:00:00+01:00,279.85,274.089,283.345,285.35,278.589,71,87,49,65,82,0,76,38,0,0,1,1,5,3,1
335,2015-01-15 05:00:00+01:00,280.45,275.076,283.87434375,286.26,277.501,72,94,47,49,83,0,76,60,0,8,1,1,5,4,1
336,2015-01-15 06:00:00+01:00,279.85,275.076,283.82665625,286.05,277.501,73,94,47,50,83,0,76,64,0,8,1,1,5,3,1
337,2015-01-15 07:00:00+01:00,280.25,275.076,284.122,285.35,277.501,73,94,48,53,83,0,76,74,0,8,1,1,5,3,1
338,2015-01-15 08:00:00+01:00,281.95,275.076,283.96,285.55,281.175,65,94,48,49,84,0,76,76,0,56,1,1,5,5,3
339,2015-01-15 09:00:00+01:00,285.55,275.35,284.141,286.25,281.175,54,98,48,47,84,0,68,84,0,56,1,1,5,3,3
340,2015-01-15 10:00:00+01:00,287.05,275.35,284.4240000000001,286.56,281.175,50,98,49,53,84,0,68,74,0,56,3,1,5,3,3
341,2015-01-15 11:00:00+01:00,288.75,275.35,284.571,287.85,289.893,46,98,49,64,83,0,68,88,8,48,3,1,5,5,3
342,2015-01-15 12:00:00+01:00,290.25,277.818,284.82,288.25,289.893,43,100,50,73,83,0,12,84,8,48,6,1,5,6,3
343,2015-01-15 13:00:00+01:00,291.05,277.818,284.5925,288.55,289.893,38,100,55,71,83,0,12,92,8,48,12,1,5,5,3
344,2015-01-15 14:00:00+01:00,291.05,283.182,285.00034375,288.95,288.807,36,80,53,76,75,0,12,84,0,32,6,4,5,5,6
345,2015-01-15 15:00:00+01:00,291.55,283.182,284.93165625,289.25,288.807,37,80,57,79,75,0,12,88,0,32,20,4,5,4,6
346,2015-01-15 16:00:00+01:00,291.95,282.863,283.8415,288.75,289.788,38,82,67,82,72,0,80,86,0,0,3,5,4,5,7
347,2015-01-15 17:00:00+01:00,290.75,283.182,284.11334375,288.25,286.957,41,80,68,79,77,0,12,92,0,76,9,4,4,6,7
348,2015-01-15 18:00:00+01:00,289.282,282.5855,283.3636875,287.332,286.9355,46,77,76,84,76,0,52,92,0,72,7,5,4,6,7
349,2015-01-15 19:00:00+01:00,288.8540000000001,282.5331875,283.2115,287.3540000000001,286.8281875,48,80,76,83,80,27,44,92,3,82,7,5,3,5,7
350,2015-01-15 20:00:00+01:00,287.2126875,281.846,282.26265625,286.2793125,286.821,54,76,87,89,79,22,92,92,2,76,5,6,2,5,7
351,2015-01-15 21:00:00+01:00,286.6113125,281.703,281.91134375,286.14465625,286.728,57,78,89,90,82,45,92,92,5,84,4,6,2,5,7
352,2015-01-15 22:00:00+01:00,286.2915,281.504,281.42900000000003,286.4165,286.6415,56,84,91,89,86,21,92,92,12,80,5,6,2,5,7
353,2015-01-15 23:00:00+01:00,285.59634375,281.37965625,281.12134375,286.14634375,286.5463125,60,85,94,91,89,60,92,92,13,92,4,7,1,5,7
354,2015-01-16 00:00:00+01:00,285.1826875,281.19934375,280.6826875,286.28265625,286.4576875,61,89,96,90,93,52,92,92,18,92,5,7,1,5,7
355,2015-01-16 01:00:00+01:00,286.75,281.019,279.9425,287.35,286.369,55,96,93,81,97,44,92,92,24,92,3,7,1,2,7
356,2015-01-16 02:00:00+01:00,287.05,280.896,279.60434375,286.27,284.071,53,99,96,79,95,36,92,92,20,92,4,5,1,1,5
357,2015-01-16 03:00:00+01:00,286.65,280.896,278.96465625,286.15,284.071,54,99,95,78,95,36,92,92,20,92,9,5,0,1,5
358,2015-01-16 04:00:00+01:00,285.95,280.896,279.124,287.06,284.071,58,99,96,81,95,36,92,86,20,92,6,5,0,1,5
359,2015-01-16 05:00:00+01:00,285.25,275.939,278.218,287.55,280.914,61,91,94,81,93,76,12,88,20,0,6,2,0,2,3
360,2015-01-16 06:00:00+01:00,284.55,275.939,278.111,289.35,280.914,64,91,94,88,93,76,12,84,12,0,6,2,0,2,3
361,2015-01-16 07:00:00+01:00,285.45,275.939,277.7815,289.85,280.914,63,91,94,90,93,76,12,92,12,0,3,2,1,2,3
362,2015-01-16 08:00:00+01:00,285.35,276.671,277.74865625,290.35,280.671,68,97,95,90,94,56,0,84,56,0,4,2,0,2,3
363,2015-01-16 09:00:00+01:00,285.25,276.671,277.49334375,290.25,280.671,65,97,95,90,94,56,0,88,56,0,9,2,1,2,3
364,2015-01-16 10:00:00+01:00,284.75,276.671,278.3815,289.07,280.671,62,97,90,87,94,56,0,72,56,0,3,2,1,1,3
365,2015-01-16 11:00:00+01:00,284.35,280.344,277.745,288.65,285.344,55,90,92,81,99,20,0,82,68,0,27,4,1,3,2
366,2015-01-16 12:00:00+01:00,284.35,280.344,278.252,288.35,285.344,52,90,89,74,99,20,0,73,68,0,8,4,1,4,2
367,2015-01-16 13:00:00+01:00,284.95,280.344,277.89,287.85,285.344,49,90,94,75,99,20,0,90,68,0,30,4,2,3,2
368,2015-01-16 14:00:00+01:00,285.05,280.433,278.6866875,287.27,285.483,51,85,89,72,86,0,88,72,36,88,4,6,2,3,5
369,2015-01-16 15:00:00+01:00,285.85,280.29200000000003,278.6143125,287.55,285.6670000000001,43,74,91,74,83,0,20,80,36,44,11,5,2,3,5
370,2015-01-16 16:00:00+01:00,286.05,280.433,278.353,286.65,285.483,37,85,91,54,86,0,88,78,92,88,6,6,2,3,5
371,2015-01-16 17:00:00+01:00,284.421,279.265,278.34365625,285.85,284.855,41,83,94,55,85,0,68,89,80,90,9,4,3,3,4
372,2015-01-16 18:00:00+01:00,283.55,278.097,278.1453125,285.05,284.2270000000001,42,81,94,56,84,0,48,90,68,92,11,3,2,2,3
373,2015-01-16 19:00:00+01:00,282.85,278.097,278.1525,285.05,284.2270000000001,46,81,93,52,84,0,48,82,68,92,4,3,2,4,3
374,2015-01-16 20:00:00+01:00,282.35,278.097,277.8856875,283.57,279.538,48,81,94,49,91,0,48,86,0,0,3,3,2,2,3
375,2015-01-16 21:00:00+01:00,281.95,273.763,277.82434375,283.35,279.538,50,86,94,48,91,0,8,81,0,0,11,2,2,3,3
376,2015-01-16 22:00:00+01:00,281.45,273.763,277.86400000000003,282.27,279.538,54,86,95,52,91,0,8,92,0,0,6,2,2,1,3
377,2015-01-16 23:00:00+01:00,280.65,273.763,277.769,281.75,279.538,58,86,94,55,91,0,8,81,0,0,12,2,2,2,3
378,2015-01-17 00:00:00+01:00,280.55,270.631,277.775,281.05,277.881,62,82,94,58,92,0,0,86,44,0,1,1,2,1,3
379,2015-01-17 01:00:00+01:00,280.05,270.631,277.698,281.54,277.881,64,82,91,59,92,0,0,84,44,0,4,1,2,1,3
380,2015-01-17 02:00:00+01:00,279.45,268.778,277.73165625,281.54,277.881,66,80,94,58,92,0,0,92,44,0,4,1,2,1,3
381,2015-01-17 03:00:00+01:00,279.05,268.778,277.68234375,281.65,275.653,69,80,92,58,90,0,0,92,44,0,6,1,2,2,1
382,2015-01-17 04:00:00+01:00,279.25,268.778,277.365,280.67,275.653,65,80,94,62,90,0,0,84,44,0,3,1,2,2,1
383,2015-01-17 05:00:00+01:00,278.95,268.778,277.405,280.25,275.653,62,80,91,65,90,0,0,86,44,0,3,1,2,1,1
384,2015-01-17 06:00:00+01:00,278.35,267.313,277.177,280.25,273.688,64,78,92,68,83,0,0,81,12,0,12,1,2,1,1
385,2015-01-17 07:00:00+01:00,278.05,267.313,277.385,280.05,273.688,63,78,88,69,83,0,0,84,12,0,9,1,1,1,1
386,2015-01-17 08:00:00+01:00,278.25,267.313,277.01165625,281.25,273.688,60,78,91,56,83,0,0,76,12,0,8,1,1,2,1
387,2015-01-17 09:00:00+01:00,279.85,269.578,277.07434375,282.46,275.678,54,82,88,54,83,0,0,76,0,0,1,1,1,1,1
